rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
18,LOW SAMPLE,rejection_candidate,20,cross,0.786,4h,3,0.045426,0.011507,1.666667,-0.01836,0.6667,0.6667,7,0.073333,8,1.126789,8.39681,1039.73706,0.027069
19,LOW SAMPLE,rejection_candidate,20,cross,0.382,4h,1,0.042848,0.006814,19,-0.029967,1.0,0.0,12,0.2,20,1.684008,4.67565,1597.924,0.012218
20,ok,rejection_candidate,20,cross,0.236,4h,6,0.04221,0.024377,18.166667,-0.002813,0.5,0.6667,6,0.043333,16.666667,1.611951,8.215789,1668.386667,0.040996
21,LOW SAMPLE,rejection_candidate,20,above,0.5,4h,2,0.037942,0.052946,21,-0.019541,0.5,1.0,2.5,0.02,16.5,1.325923,17.282703,3389.0,0.615054
22,ok,rejection_candidate,20,above,0.382,4h,8,0.037098,0.025579,9.125,0.004633,0.75,0.5,6.625,0.0775,11.625,1.450297,8.592861,964.507917,0.573172
23,LOW SAMPLE,rejection_candidate,20,below,0.382,4h,1,0.029205,0.062151,22,0.037146,0.0,1.0,6,0.04,12,1.785865,5.245421,3.70828,0.189145
24,LOW SAMPLE,rejection_candidate,20,below,1,4h,1,0.015176,0.027712,7,0.006692,0.0,1.0,4,0.04,6,3.274126,2.464286,1300.0,0.217161
1,LOW SAMPLE,rejection_candidate,50,below,0.786,4h,3,0.271822,0.034731,5,-0.145499,0.6667,0.6667,3,0.026667,14,2.497864,14.389774,5.142667,0.227626
2,ok,rejection_candidate,50,below,0.236,4h,6,0.186327,0.023145,2.833333,-0.145186,0.6667,0.5,1.833333,0.016667,14.833333,3.148725,3.097182,841.616053,0.621549
3,LOW SAMPLE,rejection_candidate,50,below,0.5,4h,4,0.182686,0.017788,1.75,-0.115119,1.0,0.5,4,0.055,18.75,0.616456,57.056115,575.715,0.621841
4,ok,rejection_candidate,50,above,1,4h,10,0.167484,0.059416,5.8,0.073233,0.8,0.4,3.1,0.018,17.9,2.487013,4.676915,537.828,0.604988
5,LOW SAMPLE,rejection_candidate,50,cross,0.786,4h,3,0.165592,0.011507,1.666667,0.005134,1.0,0.6667,7,0.073333,8,1.126789,8.39681,1039.73706,0.027069
6,LOW SAMPLE,rejection_candidate,50,cross,0.5,4h,1,0.152063,0.01138,4,-0.014592,1.0,1.0,9,0.18,20,0.016257,641.0,6.5,0.030191
7,LOW SAMPLE,rejection_candidate,50,cross,1,4h,3,0.145125,0.05241,18,0.017122,0.6667,1.0,8.333333,0.073333,17.333333,0.658354,12.22619,1015.556667,0.066227
8,ok,rejection_candidate,50,touch,0.786,4h,12,0.124322,0.058018,6.333333,-0.009522,0.6667,0.75,7.25,0.071667,15.083333,1.885002,48.90367,625.111247,0.640086
9,LOW SAMPLE,rejection_candidate,50,above,0.236,4h,4,0.122252,0.08132,20.5,0.02089,0.5,0.5,2.75,0.035,20,3.528886,3.465428,797.33216,0.518976
10,ok,rejection_candidate,50,above,0.786,4h,5,0.117742,0.050316,8.6,0.043935,0.6,0.4,3.2,0.04,14.2,1.562291,9.37106,753.597688,0.391745
11,ok,rejection_candidate,50,touch,1,4h,14,0.107964,0.036918,10.214286,0.023094,0.6429,0.7857,5.357143,0.058571,16.285714,2.413068,6.243036,669.224286,0.481202
12,LOW SAMPLE,rejection_candidate,50,cross,0.618,4h,2,0.105986,0.00058,0,0.069357,1.0,0.0,1.5,0.0,14,1.894959,21.388478,1466.424,0.035176
13,ok,rejection_candidate,50,touch,0.5,4h,22,0.098858,0.044561,9.5,-0.027934,0.6818,0.5,4.272727,0.05,17.5,2.498392,6.78936,837.093409,0.63714
14,ok,rejection_candidate,50,touch,0.618,4h,32,0.092159,0.037188,9.34375,-0.009075,0.7188,0.6562,4.71875,0.05625,15.9375,2.473732,6.836141,706.054621,0.529765
15,LOW SAMPLE,rejection_candidate,50,above,0.618,4h,4,0.087421,0.076924,13.25,0.020077,0.75,0.75,3.75,0.03,12.75,1.399234,8.824538,2.070615,0.545682
16,ok,rejection_candidate,50,touch,0.236,4h,24,0.083417,0.050177,13.416667,-0.013782,0.625,0.7083,5.208333,0.057689,17.208333,2.197288,10.473967,1466.759137,0.604875
17,ok,rejection_candidate,50,touch,0.382,4h,16,0.079843,0.055324,12.0625,-0.000755,0.625,0.625,5.9375,0.065,16.5,2.057361,9.666562,747.498857,0.510862
18,LOW SAMPLE,rejection_candidate,50,below,0.382,4h,1,0.075277,0.103629,22,-0.008926,1.0,1.0,6,0.04,12,1.785865,5.245421,3.70828,0.189145
19,LOW SAMPLE,rejection_candidate,50,below,0.618,4h,4,0.075186,0.038954,18.75,-0.032491,0.5,0.5,7.25,0.085,16,3.047598,42.542435,482.80536,0.449846
20,ok,rejection_candidate,50,cross,0.236,4h,6,0.061031,0.038276,18.166667,-0.006852,0.6667,0.6667,6,0.043333,16.666667,1.611951,8.215789,1668.386667,0.040996
21,ok,rejection_candidate,50,above,0.382,4h,8,0.057269,0.043779,9.125,0.010521,0.875,0.75,6.625,0.0775,11.625,1.450297,8.592861,964.507917,0.573172
22,LOW SAMPLE,rejection_candidate,50,above,0.5,4h,2,0.051088,0.143423,21,-0.070514,0.5,1.0,2.5,0.02,16.5,1.325923,17.282703,3389.0,0.615054
23,LOW SAMPLE,rejection_candidate,50,below,1,4h,1,0.04779,0.027712,7,-0.033085,1.0,1.0,4,0.04,6,3.274126,2.464286,1300.0,0.217161
24,LOW SAMPLE,rejection_candidate,50,cross,0.382,4h,1,0.042848,0.021131,19,-0.018741,1.0,1.0,12,0.2,20,1.684008,4.67565,1597.924,0.012218
