rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
16,ok,rejection_candidate,20,touch,0.618,4h,34,0.080106,0.045837,12.058824,0.004554,0.7059,0.6176,6.029412,0.068235,15.205882,1.957267,22.542,5.480994,0.653746
17,LOW SAMPLE,rejection_candidate,20,cross,0.786,4h,1,0.07991,0.008869,0,-0.061874,1.0,0.0,2,0.02,7,0.827901,12.837079,2.71518,0.036004
18,ok,rejection_candidate,20,touch,0.786,4h,17,0.078942,0.037292,5.705882,-0.011254,0.8824,0.4706,6.764706,0.084706,13.176471,1.482551,37.940622,6.052285,0.571543
19,ok,rejection_candidate,20,below,0.382,4h,5,0.077118,0.022659,10.6,-0.029406,0.8,0.4,4.2,0.044,17.8,1.76701,9.052108,5.22747,0.390866
20,LOW SAMPLE,rejection_candidate,20,cross,0.382,4h,3,0.07505,0.023419,11.333333,0.012529,0.6667,0.3333,14.666667,0.233333,13,2.134762,9.163515,4.912991,0.051787
21,ok,rejection_candidate,20,above,0.786,4h,5,0.071493,0.059116,18.6,0.002058,0.4,0.8,11.4,0.176,7.2,2.042665,11.968896,6.853151,0.474595
22,LOW SAMPLE,rejection_candidate,20,above,0.382,4h,4,0.054996,0.08596,18.75,-0.017283,0.5,1.0,8.25,0.09,20,2.832427,5.461283,4.278958,0.264016
23,LOW SAMPLE,rejection_candidate,20,below,1,4h,1,0.044813,0.098406,23,0.067241,0.0,1.0,5,0.06,20,3.899354,2.225497,9.55,1.08475
24,LOW SAMPLE,rejection_candidate,20,cross,0.618,4h,1,0.029968,0.12055,45,-0.111368,0.0,1.0,5,0.04,20,1.617225,4.411024,3.855974,0.07743
1,LOW SAMPLE,rejection_candidate,50,below,0.236,4h,2,0.426753,0.03126,4,-0.394013,1.0,0.5,2.5,0.04,20,3.082958,3.260117,3.74816,0.939368
2,LOW SAMPLE,rejection_candidate,50,cross,0.786,4h,1,0.304023,0.008869,0,-0.13945,1.0,0.0,2,0.02,7,0.827901,12.837079,2.71518,0.036004
3,ok,rejection_candidate,50,below,0.786,4h,7,0.217102,0.038614,6.285714,-0.104428,0.7143,0.5714,4.285714,0.045714,14.857143,2.200693,9.326696,5.418938,0.409928
4,LOW SAMPLE,rejection_candidate,50,cross,0.236,4h,1,0.21106,0.026252,0,-0.134419,1.0,0.0,1,0.0,20,3.418819,2.396797,12.568052,0.053042
5,LOW SAMPLE,rejection_candidate,50,cross,1,4h,2,0.196922,0.053012,7,0.011355,1.0,1.0,8.5,0.09,16,0.692708,12.733225,3.335,0.063604
6,LOW SAMPLE,rejection_candidate,50,cross,0.5,4h,2,0.18463,0.015139,2.5,-0.080571,1.0,1.0,7,0.09,14,1.051219,322.217569,7.185,0.043863
7,ok,rejection_candidate,50,above,1,4h,10,0.16575,0.082668,10.5,0.049124,0.8,0.5,4.1,0.032,16,1.927847,64.935344,8.774,0.366654
8,ok,rejection_candidate,50,touch,0.786,4h,17,0.161752,0.052472,5.705882,-0.008517,0.7647,0.5294,6.764706,0.084706,13.176471,1.482551,37.940622,6.052285,0.571543
9,ok,rejection_candidate,50,touch,0.236,4h,25,0.15616,0.070754,8.88,0.013299,0.68,0.56,3.08,0.0248,15.56,2.613202,7.456399,5.786054,0.796888
10,ok,rejection_candidate,50,above,0.5,4h,6,0.150576,0.11278,10.333333,0.050029,0.6667,0.6667,4.5,0.053333,17.333333,2.986883,5.060797,6.649,0.581224
11,ok,rejection_candidate,50,above,0.236,4h,8,0.139716,0.07168,10.375,0.026032,0.75,0.5,1.75,0.02,12.875,1.902792,8.180649,3.910334,0.760064
12,ok,rejection_candidate,50,touch,0.5,4h,31,0.13219,0.0576,7.322581,-0.045783,0.7097,0.4839,4.258065,0.044516,17,2.335987,12.482287,6.852145,0.660169
13,LOW SAMPLE,rejection_candidate,50,below,0.5,4h,4,0.131098,0.047845,6.75,-0.022929,0.75,1.0,4.75,0.06,18.75,1.957811,16.397958,5.200375,0.352726
14,ok,rejection_candidate,50,touch,1,4h,18,0.122061,0.064602,10.388889,-0.01688,0.6667,0.7778,5.888889,0.058889,14.166667,2.234599,12.210557,5.794444,0.418667
15,LOW SAMPLE,rejection_candidate,50,above,0.382,4h,4,0.121481,0.113434,18.75,-0.010326,0.5,1.0,8.25,0.09,20,2.832427,5.461283,4.278958,0.264016
16,ok,rejection_candidate,50,touch,0.382,4h,25,0.120367,0.075328,11.64,-0.010302,0.6,0.8,7,0.0832,16.52,2.484775,31.752886,5.377993,0.458708
17,ok,rejection_candidate,50,below,0.618,4h,6,0.119343,0.040561,12,-0.066026,0.8333,0.6667,6,0.06,15.166667,2.114539,5.879964,4.639993,0.520561
18,ok,rejection_candidate,50,above,0.618,4h,10,0.118742,0.064413,8.7,0.021607,0.8,0.7,4.8,0.058,12,2.490231,5.828095,8.598748,0.445915
19,LOW SAMPLE,rejection_candidate,50,cross,0.382,4h,3,0.11489,0.037771,11.333333,-0.013111,0.3333,1.0,14.666667,0.233333,13,2.134762,9.163515,4.912991,0.051787
20,ok,rejection_candidate,50,touch,0.618,4h,34,0.105579,0.086819,12.058824,-0.018547,0.6471,0.7353,6.029412,0.068235,15.205882,1.957267,22.542,5.480994,0.653746
21,ok,rejection_candidate,50,above,0.786,4h,5,0.10059,0.080355,18.6,0.004785,0.4,0.8,11.4,0.176,7.2,2.042665,11.968896,6.853151,0.474595
22,ok,rejection_candidate,50,below,0.382,4h,5,0.088099,0.066443,10.6,0.009217,0.6,0.6,4.2,0.044,17.8,1.76701,9.052108,5.22747,0.390866
23,LOW SAMPLE,rejection_candidate,50,below,1,4h,1,0.075646,0.098406,23,0.007573,1.0,1.0,5,0.06,20,3.899354,2.225497,9.55,1.08475
24,LOW SAMPLE,rejection_candidate,50,cross,0.618,4h,1,0.029968,0.12055,45,-0.03132,0.0,1.0,5,0.04,20,1.617225,4.411024,3.855974,0.07743
